Date,cambio,moeda
2019-02-08,0.8824,EUR
2019-02-07,0.8811,EUR
2019-02-06,0.88,EUR
2019-02-05,0.8759,EUR
2019-02-04,0.874,EUR
2019-02-01,0.8728,EUR
2019-01-31,0.8735,EUR
2019-01-30,0.8711,EUR
2019-01-29,0.8746,EUR
2019-01-28,0.875,EUR
2019-01-25,0.8765,EUR
2019-01-24,0.8844,EUR
2019-01-23,0.8786,EUR
2019-01-22,0.8803,EUR
2019-01-21,0.8796,EUR
2019-01-18,0.8799,EUR
2019-01-17,0.8775,EUR
2019-01-16,0.877,EUR
2019-01-15,0.876,EUR
2019-01-14,0.8712,EUR
2019-01-11,0.8718,EUR
2019-01-10,0.8694,EUR
2019-01-09,0.8663,EUR
2019-01-08,0.8738,EUR
2019-01-07,0.8713,EUR
2019-01-04,0.8774,EUR
2019-01-03,0.8775,EUR
2019-01-02,0.8814,EUR
