"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"27.03.2019","681,05","680,65","686,76","680,65","9,15K","0,13%"
"26.03.2019","680,19","679,71","681,51","676,92","7,95K","0,12%"
"25.03.2019","679,38","678,88","680,80","677,61","7,48K","0,17%"
"22.03.2019","678,23","667,35","680,41","667,35","8,69K","1,68%"
"21.03.2019","667,03","662,45","670,08","659,90","7,75K","0,75%"
"20.03.2019","662,06","667,35","667,85","661,84","9,97K","-0,73%"
"19.03.2019","666,90","665,96","667,53","662,87","6,73K","0,21%"
"18.03.2019","665,50","669,96","669,96","665,51","5,77K","-0,60%"
"15.03.2019","669,50","671,74","671,74","667,67","8,36K","-0,27%"
"14.03.2019","671,29","668,75","673,10","668,75","8,21K","0,48%"
"13.03.2019","668,10","665,50","670,65","663,78","8,68K","0,45%"
"12.03.2019","665,08","670,73","670,73","664,93","8,89K","-0,77%"
"11.03.2019","670,21","671,33","671,60","667,01","8,63K","-0,07%"
"08.03.2019","670,68","667,63","673,25","667,59","8,08K","0,58%"
"07.03.2019","666,80","660,29","668,29","659,15","8,12K","1,03%"
"06.03.2019","659,97","657,79","660,62","655,51","10,57K","0,38%"
"05.03.2019","657,47","660,20","660,52","655,88","10,16K","-0,36%"
"04.03.2019","659,84","659,75","662,48","657,74","8,92K","0,07%"
"01.03.2019","659,39","655,83","659,91","653,91","8,63K","0,59%"
"28.02.2019","655,50","649,26","657,44","648,63","7,11K","1,01%"
"27.02.2019","648,93","648,18","651,79","647,30","8,01K","0,19%"
"26.02.2019","647,73","650,58","651,30","647,84","6,81K","-0,39%"
"25.02.2019","650,25","651,26","651,26","647,47","7,58K","-0,10%"
"22.02.2019","650,93","654,54","654,54","649,72","9,35K","-0,50%"
"21.02.2019","654,22","653,21","655,91","651,89","8,61K","0,21%"
"20.02.2019","652,88","655,63","657,30","652,34","9,55K","-0,36%"
"19.02.2019","655,24","660,88","662,51","655,15","8,52K","-0,81%"
"18.02.2019","660,62","661,95","661,97","659,22","6,81K","-0,14%"
"15.02.2019","661,56","664,45","665,92","661,63","9,27K","-0,38%"
"14.02.2019","664,06","663,63","667,71","663,21","9,32K","0,11%"
"13.02.2019","663,30","660,33","664,63","659,58","9,37K","0,51%"
"12.02.2019","659,94","661,93","662,57","658,78","8,98K","-0,24%"
"11.02.2019","661,54","658,08","663,47","657,96","7,68K","0,60%"
"08.02.2019","657,62","658,55","659,30","654,10","8,17K","-0,08%"
"07.02.2019","658,16","654,83","658,60","652,42","9,48K","0,57%"
"06.02.2019","654,44","651,47","656,26","651,30","9,72K","0,45%"
"05.02.2019","651,48","652,51","654,13","648,62","10,34K","-0,17%"
"04.02.2019","652,58","653,87","656,17","650,53","8,12K","-0,22%"
"01.02.2019","654,00","655,93","659,00","651,40","8,62K","-0,27%"
"31.01.2019","655,80","663,92","664,19","652,29","9,12K","-1,21%"
"30.01.2019","663,86","667,45","669,25","663,62","8,94K","-0,54%"
"29.01.2019","667,45","670,85","671,34","666,77","6,99K","-0,51%"
"28.01.2019","670,85","669,54","673,27","667,52","6,50K","0,20%"
"25.01.2019","669,54","672,15","672,15","665,02","7,98K","-0,39%"
"24.01.2019","672,15","672,23","674,43","668,83","6,84K","-0,01%"
"23.01.2019","672,23","673,77","673,89","670,18","7,50K","-0,23%"
"22.01.2019","673,77","672,21","674,58","670,48","8,21K","0,23%"
"21.01.2019","672,21","671,15","674,17","670,74","2,94K","0,16%"
"18.01.2019","671,15","670,54","671,73","668,30","6,91K","0,09%"
"17.01.2019","670,54","668,97","672,98","667,62","9,19K","0,23%"
"16.01.2019","668,97","675,54","676,26","668,62","","-0,97%"
"15.01.2019","675,54","673,71","675,58","671,25","","0,27%"
"14.01.2019","673,71","674,86","678,71","672,67","0,04K","-0,17%"
"11.01.2019","674,86","675,86","676,77","672,75","","-0,15%"
"10.01.2019","675,86","676,00","679,90","674,52","","-0,02%"
"09.01.2019","676,00","680,50","682,38","675,75","","-0,65%"
"08.01.2019","680,40","681,27","682,92","677,74","0,12K","-0,13%"
"07.01.2019","681,30","681,12","682,55","677,13","0,05K","0,01%"
"04.01.2019","681,21","693,77","693,89","681,21","0,00K","-1,81%"
"03.01.2019","693,77","696,75","700,35","693,11","0,04K","-0,43%"
"02.01.2019","696,75","693,20","699,95","693,20","0,05K","0,40%"
